audio1,audio2,true_label,predicted_label,similarity
D8_945.wav,D8_813.wav,1,1,0.6621
D12_971.wav,D12_872.wav,1,1,0.8230
D8_992.wav,D11_949.wav,0,0,0.1448
D7_939.wav,D7_935.wav,1,1,0.7744
D6_938.wav,D21_758.wav,0,0,0.3391
D12_990.wav,D12_857.wav,1,1,0.8176
D11_807.wav,D11_865.wav,1,1,0.8126
D4_907.wav,D21_914.wav,0,0,0.1890
D7_847.wav,D7_787.wav,1,1,0.8355
D6_882.wav,D6_818.wav,1,1,0.8859
D6_818.wav,D32_936.wav,0,0,0.2705
D12_785.wav,D8_942.wav,0,0,0.1431
D6_851.wav,D6_933.wav,1,1,0.8596
D11_790.wav,D11_846.wav,1,1,0.8007
D4_763.wav,D4_914.wav,1,1,0.8250
D8_946.wav,D12_880.wav,0,0,0.0624
D11_971.wav,D11_778.wav,1,1,0.5810
D12_936.wav,D7_908.wav,0,0,-0.1287
D12_757.wav,D31_848.wav,0,0,0.0142
D8_994.wav,D21_921.wav,0,0,0.1526
D32_847.wav,D32_902.wav,1,1,0.7911
D31_794.wav,D31_770.wav,1,1,0.7642
D7_867.wav,D7_915.wav,1,1,0.7709
D11_855.wav,D11_799.wav,1,1,0.7532
D8_759.wav,D6_794.wav,0,0,0.2821
D4_953.wav,D32_931.wav,0,0,0.2045
D4_966.wav,D4_951.wav,1,1,0.7586
D32_836.wav,D32_961.wav,1,1,0.8473
D13_797.wav,D21_770.wav,0,0,0.2491
D12_973.wav,D6_822.wav,0,0,0.3861
D4_988.wav,D8_972.wav,0,0,0.1357
D31_901.wav,D6_998.wav,0,0,0.1189
D4_921.wav,D4_858.wav,1,1,0.6594
D32_801.wav,D31_835.wav,0,0,0.2906
D31_994.wav,D31_831.wav,1,1,0.7765
D31_798.wav,D6_832.wav,0,0,0.0550
D8_791.wav,D11_850.wav,0,0,0.2626
D7_823.wav,D7_915.wav,1,1,0.7345
D31_794.wav,D31_778.wav,1,1,0.7723
D32_842.wav,D32_772.wav,1,1,0.7254
D13_816.wav,D11_953.wav,0,0,0.0201
D12_895.wav,D12_752.wav,1,1,0.6137
D4_983.wav,D4_806.wav,1,1,0.8036
D31_951.wav,D31_888.wav,1,1,0.8037
D12_908.wav,D6_793.wav,0,0,0.2470
D13_779.wav,D13_949.wav,1,1,0.7649
D31_810.wav,D31_968.wav,1,1,0.7073
D8_811.wav,D8_802.wav,1,1,0.8005
D31_960.wav,D31_868.wav,1,1,0.8050
D12_783.wav,D6_794.wav,0,0,0.2587
D6_853.wav,D6_843.wav,1,1,0.9108
D13_753.wav,D31_837.wav,0,0,0.1809
D32_780.wav,D12_822.wav,0,0,-0.0286
D8_762.wav,D31_843.wav,0,0,0.0767
D11_961.wav,D12_787.wav,0,0,0.1885
D12_983.wav,D7_812.wav,0,0,0.0368
D32_996.wav,D32_959.wav,1,1,0.7967
D13_836.wav,D13_757.wav,1,1,0.7636
D8_754.wav,D32_984.wav,0,0,0.3149
D32_816.wav,D8_899.wav,0,0,0.1062
D8_826.wav,D13_832.wav,0,0,0.1283
D6_975.wav,D4_908.wav,0,0,0.1660
D21_894.wav,D21_992.wav,1,1,0.8228
D31_922.wav,D31_817.wav,1,1,0.7979
D11_917.wav,D11_889.wav,1,1,0.7562
D31_917.wav,D4_874.wav,0,0,0.2251
D12_987.wav,D7_760.wav,0,0,0.0177
D6_800.wav,D7_874.wav,0,0,0.2649
D7_821.wav,D7_961.wav,1,1,0.7594
D32_772.wav,D11_768.wav,0,0,0.1022
D31_926.wav,D11_883.wav,0,0,0.2016
D8_954.wav,D31_813.wav,0,0,0.1380
D32_821.wav,D11_877.wav,0,0,0.2397
D13_884.wav,D6_911.wav,0,0,0.1435
D31_866.wav,D32_994.wav,0,0,0.3647
D8_899.wav,D8_935.wav,1,1,0.7227
D6_934.wav,D12_880.wav,0,0,0.3073
D4_836.wav,D4_974.wav,1,1,0.8611
D32_993.wav,D32_908.wav,1,1,0.7950
D4_779.wav,D32_989.wav,0,0,0.1613
D11_892.wav,D11_809.wav,1,1,0.7326
D31_772.wav,D32_891.wav,0,0,0.2490
D7_935.wav,D11_775.wav,0,0,0.0979
D12_952.wav,D8_906.wav,0,0,0.1265
D13_919.wav,D13_756.wav,1,1,0.7463
D21_831.wav,D21_940.wav,1,1,0.8013
D4_889.wav,D4_836.wav,1,1,0.8086
D6_970.wav,D6_838.wav,1,1,0.8658
D6_757.wav,D6_786.wav,1,1,0.8878
D12_879.wav,D8_902.wav,0,0,0.0821
D31_963.wav,D31_981.wav,1,1,0.7893
D13_855.wav,D8_904.wav,0,0,0.2688
D4_799.wav,D4_807.wav,1,1,0.7789
D4_785.wav,D8_963.wav,0,0,0.2181
D13_919.wav,D13_898.wav,1,1,0.8105
D11_755.wav,D12_969.wav,0,0,0.1384
D12_893.wav,D12_789.wav,1,1,0.6285
D7_877.wav,D7_755.wav,1,1,0.8467
D32_945.wav,D11_979.wav,0,0,0.2188
D8_773.wav,D7_806.wav,0,0,0.2095
D8_887.wav,D8_935.wav,1,1,0.8064
D32_858.wav,D32_972.wav,1,1,0.8586
D4_988.wav,D4_756.wav,1,1,0.8423
D11_837.wav,D6_810.wav,0,0,0.3426
D4_867.wav,D6_759.wav,0,0,0.1702
D32_987.wav,D32_871.wav,1,1,0.7832
D8_907.wav,D8_946.wav,1,1,0.8186
D6_798.wav,D13_892.wav,0,0,0.1280
D31_977.wav,D32_899.wav,0,0,0.3699
D11_935.wav,D13_976.wav,0,0,0.3292
D12_778.wav,D12_769.wav,1,1,0.8129
D4_804.wav,D8_881.wav,0,0,0.2202
D8_849.wav,D4_809.wav,0,0,0.2797
D13_878.wav,D32_928.wav,0,0,0.2188
D6_839.wav,D7_838.wav,0,0,0.0925
D13_889.wav,D13_954.wav,1,1,0.7689
D21_759.wav,D12_940.wav,0,0,0.1844
D11_775.wav,D11_762.wav,1,1,0.7685
D8_915.wav,D13_963.wav,0,0,0.2180
D6_872.wav,D8_803.wav,0,0,0.2829
D31_992.wav,D31_759.wav,1,1,0.6697
D4_761.wav,D4_840.wav,1,1,0.7236
D11_800.wav,D4_835.wav,0,0,0.2697
D12_810.wav,D12_809.wav,1,1,0.6299
D13_812.wav,D13_828.wav,1,1,0.6930
D11_787.wav,D11_818.wav,1,1,0.7960
D7_812.wav,D7_762.wav,1,1,0.8829
D21_963.wav,D32_836.wav,0,0,0.2261
D32_999.wav,D12_788.wav,0,0,0.0917
D13_778.wav,D21_896.wav,0,0,0.3078
D21_887.wav,D21_873.wav,1,1,0.7556
D8_880.wav,D13_776.wav,0,0,-0.0074
D13_967.wav,D7_870.wav,0,0,0.2736
D32_944.wav,D21_965.wav,0,0,0.2427
D32_929.wav,D4_962.wav,0,0,0.1922
D6_783.wav,D6_944.wav,1,1,0.8291
D7_831.wav,D7_791.wav,1,1,0.8074
D32_863.wav,D32_768.wav,1,1,0.8202
D12_825.wav,D12_860.wav,1,1,0.7461
D8_898.wav,D32_873.wav,0,0,0.1805
D21_803.wav,D31_970.wav,0,0,0.1557
D31_766.wav,D11_846.wav,0,0,0.2597
D21_989.wav,D21_800.wav,1,1,0.8569
D11_976.wav,D4_984.wav,0,0,0.1620
D4_884.wav,D4_889.wav,1,1,0.8851
D7_860.wav,D4_797.wav,0,0,0.3731
D12_784.wav,D12_819.wav,1,1,0.6248
D12_775.wav,D6_926.wav,0,0,0.2091
D32_753.wav,D13_922.wav,0,0,0.1789
D31_996.wav,D31_759.wav,1,1,0.6661
D32_955.wav,D4_970.wav,0,0,0.2425
D8_789.wav,D8_866.wav,1,1,0.7030
D12_924.wav,D12_831.wav,1,1,0.7395
D13_875.wav,D8_951.wav,0,0,0.1436
D21_822.wav,D7_761.wav,0,0,0.2737
D13_816.wav,D13_837.wav,1,1,0.8523
D31_952.wav,D13_816.wav,0,0,0.1001
D21_832.wav,D21_779.wav,1,1,0.7761
D11_789.wav,D6_917.wav,0,0,0.2443
D32_874.wav,D11_785.wav,0,0,0.2790
D11_970.wav,D11_891.wav,1,1,0.6547
D21_813.wav,D21_780.wav,1,1,0.8265
D7_843.wav,D13_833.wav,0,0,0.1405
D11_903.wav,D11_870.wav,1,1,0.7765
D31_805.wav,D31_958.wav,1,1,0.7298
D12_961.wav,D8_898.wav,0,0,0.1470
D32_970.wav,D11_926.wav,0,0,0.2101
D11_903.wav,D11_766.wav,1,1,0.7781
D21_933.wav,D13_938.wav,0,0,0.3508
D32_861.wav,D32_900.wav,1,1,0.8225
D11_870.wav,D11_972.wav,1,1,0.6103
D13_860.wav,D13_995.wav,1,1,0.7962
D21_886.wav,D31_958.wav,0,0,0.0461
D11_957.wav,D11_831.wav,1,1,0.6160
D11_841.wav,D12_893.wav,0,0,0.3436
D13_926.wav,D13_751.wav,1,1,0.6690
D8_825.wav,D4_789.wav,0,0,0.2977
D12_900.wav,D12_907.wav,1,1,0.8546
D31_929.wav,D13_834.wav,0,0,0.2137
D6_827.wav,D6_907.wav,1,1,0.8795
D13_912.wav,D32_764.wav,0,0,0.0776
D4_847.wav,D6_781.wav,0,0,0.2537
D7_883.wav,D12_922.wav,0,0,0.0020
D11_945.wav,D11_887.wav,1,1,0.5653
D12_901.wav,D12_874.wav,1,1,0.8075
D32_837.wav,D32_790.wav,1,1,0.7973
D4_827.wav,D8_863.wav,0,0,0.2654
D13_840.wav,D13_954.wav,1,1,0.7361
D13_771.wav,D13_914.wav,1,1,0.6883
D11_792.wav,D11_869.wav,1,1,0.7438
D11_988.wav,D13_772.wav,0,0,0.0527
D7_838.wav,D7_986.wav,1,1,0.8321
D6_843.wav,D32_961.wav,0,0,0.1591
D12_905.wav,D6_872.wav,0,0,0.3020
D12_997.wav,D32_853.wav,0,0,0.0353
D21_923.wav,D6_774.wav,0,0,0.2089
D32_951.wav,D31_777.wav,0,0,0.2858
D12_997.wav,D12_882.wav,1,1,0.6655
D13_842.wav,D13_912.wav,1,1,0.7919
D12_872.wav,D6_938.wav,0,0,0.2734
D32_752.wav,D6_817.wav,0,0,0.0894
D13_823.wav,D32_870.wav,0,0,0.1870
D11_850.wav,D6_932.wav,0,0,0.4232
D13_890.wav,D4_847.wav,0,0,0.2272
D11_984.wav,D11_777.wav,1,1,0.5655
D6_842.wav,D8_882.wav,0,0,0.3298
D4_887.wav,D12_843.wav,0,0,-0.0663
D7_967.wav,D7_938.wav,1,1,0.7415
D31_823.wav,D31_808.wav,1,1,0.7972
D4_791.wav,D4_959.wav,1,1,0.8538
D4_851.wav,D4_878.wav,1,1,0.8474
D21_788.wav,D21_957.wav,1,1,0.8265
D11_848.wav,D13_904.wav,0,0,0.3157
D31_936.wav,D31_789.wav,1,1,0.7858
D6_798.wav,D6_823.wav,1,1,0.8820
D31_880.wav,D12_987.wav,0,0,0.1002
D11_767.wav,D11_982.wav,1,1,0.5694
D7_823.wav,D7_781.wav,1,1,0.8274
D13_958.wav,D21_775.wav,0,0,0.2635
D12_752.wav,D11_969.wav,0,0,0.2377
D6_838.wav,D6_782.wav,1,1,0.8443
D12_935.wav,D11_885.wav,0,0,0.3029
D12_925.wav,D12_943.wav,1,1,0.8287
D31_834.wav,D31_972.wav,1,1,0.7034
D13_819.wav,D13_835.wav,1,1,0.7787
D8_822.wav,D8_847.wav,1,1,0.6581
D4_983.wav,D4_884.wav,1,1,0.7805
D11_925.wav,D31_985.wav,0,0,0.3022
D8_900.wav,D21_980.wav,0,0,0.0286
D6_960.wav,D6_897.wav,1,1,0.8248
D12_965.wav,D12_891.wav,1,1,0.7857
D8_780.wav,D8_941.wav,1,1,0.7154
D32_855.wav,D32_840.wav,1,1,0.8100
D11_769.wav,D11_864.wav,1,1,0.7624
D11_862.wav,D32_796.wav,0,0,0.1997
D12_953.wav,D12_931.wav,1,1,0.7427
D8_939.wav,D21_787.wav,0,0,0.0729
D8_761.wav,D8_852.wav,1,1,0.7876
D13_945.wav,D13_897.wav,1,1,0.8325
D12_862.wav,D32_779.wav,0,0,0.1069
D21_972.wav,D21_942.wav,1,1,0.8106
D32_932.wav,D32_983.wav,1,1,0.6948
D32_940.wav,D32_836.wav,1,1,0.8432
D8_796.wav,D8_946.wav,1,1,0.6350
D32_773.wav,D13_932.wav,0,0,0.1809
D7_893.wav,D7_833.wav,1,1,0.7405
D11_806.wav,D31_760.wav,0,0,0.1663
D32_802.wav,D32_827.wav,1,1,0.8029
D31_922.wav,D31_941.wav,1,1,0.7791
D8_948.wav,D13_778.wav,0,0,0.1196
D4_937.wav,D4_918.wav,1,1,0.8765
D31_800.wav,D31_848.wav,1,1,0.7883
D7_840.wav,D7_923.wav,1,1,0.7099
D31_790.wav,D13_820.wav,0,0,0.1895
D11_838.wav,D11_822.wav,1,1,0.8049
D12_830.wav,D12_962.wav,1,1,0.7181
D32_832.wav,D32_905.wav,1,1,0.7993
D12_750.wav,D12_885.wav,1,1,0.6245
D8_777.wav,D11_897.wav,0,0,0.2472
D8_853.wav,D7_966.wav,0,0,0.2010
D6_910.wav,D21_991.wav,0,0,0.2291
D4_801.wav,D4_955.wav,1,1,0.8181
D32_907.wav,D13_826.wav,0,0,0.2040
D4_961.wav,D6_922.wav,0,0,0.2410
D12_959.wav,D12_815.wav,1,1,0.7649
D12_812.wav,D12_855.wav,1,1,0.7847
D21_818.wav,D6_832.wav,0,0,0.1330
D11_774.wav,D11_842.wav,1,1,0.7434
D13_753.wav,D12_933.wav,0,0,0.0668
D4_845.wav,D4_891.wav,1,1,0.7352
D31_955.wav,D7_826.wav,0,0,0.2374
D13_973.wav,D8_758.wav,0,0,0.2345
D8_860.wav,D12_921.wav,0,0,0.1108
D11_976.wav,D21_890.wav,0,0,0.1318
D11_779.wav,D4_753.wav,0,0,0.3016
D31_783.wav,D8_907.wav,0,0,0.1500
D21_944.wav,D21_884.wav,1,1,0.7033
D21_771.wav,D6_956.wav,0,0,0.1355
D6_877.wav,D6_927.wav,1,1,0.8482
D32_966.wav,D32_777.wav,1,1,0.6759
D12_982.wav,D31_889.wav,0,0,0.0969
D6_809.wav,D8_992.wav,0,0,0.3056
D13_759.wav,D6_773.wav,0,0,-0.0351
D31_963.wav,D31_875.wav,1,1,0.8055
D11_834.wav,D6_992.wav,0,0,0.3057
D4_800.wav,D6_802.wav,0,0,0.2946
D7_849.wav,D32_819.wav,0,0,0.3008
D31_809.wav,D31_868.wav,1,1,0.8414
D12_953.wav,D31_925.wav,0,0,0.0695
D32_892.wav,D31_934.wav,0,0,0.3105
D32_861.wav,D32_966.wav,1,1,0.8003
D11_837.wav,D11_776.wav,1,1,0.7559
D7_896.wav,D6_975.wav,0,0,0.1812
D13_857.wav,D13_814.wav,1,1,0.8082
D11_882.wav,D11_811.wav,1,1,0.7063
D13_830.wav,D11_814.wav,0,0,0.2953
D32_937.wav,D6_973.wav,0,0,0.1527
D12_982.wav,D12_843.wav,1,1,0.8266
D12_955.wav,D11_919.wav,0,0,0.3363
D12_975.wav,D12_759.wav,1,1,0.6194
D7_895.wav,D7_904.wav,1,1,0.7056
D4_898.wav,D4_891.wav,1,1,0.8817
D7_826.wav,D7_947.wav,1,1,0.6952
D31_997.wav,D31_781.wav,1,1,0.6800
D11_766.wav,D11_837.wav,1,1,0.7562
D8_902.wav,D12_916.wav,0,0,0.0298
D4_936.wav,D4_905.wav,1,1,0.8174
D12_764.wav,D12_762.wav,1,1,0.8515
D6_770.wav,D6_860.wav,1,1,0.8141
D11_796.wav,D11_880.wav,1,1,0.6921
D21_880.wav,D21_930.wav,1,1,0.7194
D31_777.wav,D31_810.wav,1,1,0.8053
D32_971.wav,D8_871.wav,0,0,0.1558
D6_977.wav,D6_852.wav,1,1,0.7960
D11_916.wav,D11_768.wav,1,1,0.7075
D6_826.wav,D6_967.wav,1,1,0.8666
D11_780.wav,D4_804.wav,0,0,0.0606
D12_846.wav,D12_901.wav,1,1,0.7744
D6_833.wav,D6_919.wav,1,1,0.7728
D6_844.wav,D6_861.wav,1,1,0.8921
D11_934.wav,D13_877.wav,0,0,0.2160
D11_884.wav,D7_781.wav,0,0,0.1917
D12_949.wav,D12_783.wav,1,1,0.7446
D6_949.wav,D6_891.wav,1,1,0.9031
D31_946.wav,D13_866.wav,0,0,0.1903
D13_802.wav,D13_963.wav,1,1,0.6918
D31_983.wav,D32_936.wav,0,0,0.3558
D13_906.wav,D13_958.wav,1,1,0.8598
D13_852.wav,D11_909.wav,0,0,0.2396
D12_922.wav,D7_803.wav,0,0,-0.0458
D12_789.wav,D32_757.wav,0,0,0.1336
D8_867.wav,D8_838.wav,1,1,0.6992
D31_821.wav,D8_965.wav,0,0,0.1674
D7_965.wav,D31_929.wav,0,0,0.2037
D7_913.wav,D7_809.wav,1,1,0.7419
D6_781.wav,D11_891.wav,0,0,0.3238
D4_997.wav,D21_859.wav,0,0,0.1666
D32_912.wav,D11_820.wav,0,0,0.1861
D8_865.wav,D21_901.wav,0,0,0.1149
D12_865.wav,D12_893.wav,1,1,0.7009
D7_872.wav,D7_793.wav,1,1,0.8808
D11_807.wav,D12_782.wav,0,0,0.4347
D21_901.wav,D11_795.wav,0,0,0.1831
D7_988.wav,D7_893.wav,1,1,0.8139
D7_887.wav,D7_819.wav,1,1,0.7788
D21_909.wav,D21_943.wav,1,1,0.8191
D21_912.wav,D21_958.wav,1,1,0.8383
D8_791.wav,D7_767.wav,0,0,0.2334
D11_833.wav,D11_876.wav,1,1,0.8413
D12_904.wav,D12_767.wav,1,1,0.7119
D21_924.wav,D7_877.wav,0,0,0.3237
D21_960.wav,D8_822.wav,0,0,0.1619
D31_915.wav,D21_773.wav,0,0,0.1227
D31_842.wav,D31_775.wav,1,1,0.8079
D31_853.wav,D21_811.wav,0,0,0.2063
D32_902.wav,D7_913.wav,0,0,0.2021
D11_826.wav,D11_963.wav,1,1,0.6987
D32_874.wav,D31_891.wav,0,0,0.3272
D6_883.wav,D21_873.wav,0,0,0.2048
D13_791.wav,D11_878.wav,0,0,0.1145
D32_948.wav,D11_989.wav,0,0,0.2350
D13_923.wav,D13_954.wav,1,1,0.7931
D7_827.wav,D4_851.wav,0,0,0.4940
D6_825.wav,D6_832.wav,1,1,0.7774
D31_983.wav,D11_883.wav,0,0,0.2898
D6_786.wav,D12_890.wav,0,0,0.3034
D7_766.wav,D4_873.wav,0,0,0.3917
D12_847.wav,D4_901.wav,0,0,0.0970
D6_831.wav,D6_811.wav,1,1,0.8789
D32_776.wav,D32_787.wav,1,1,0.8240
D8_986.wav,D12_777.wav,0,0,0.1259
D31_913.wav,D31_996.wav,1,1,0.7238
D6_810.wav,D6_949.wav,1,1,0.8615
D32_994.wav,D32_947.wav,1,1,0.7754
D31_939.wav,D8_909.wav,0,0,0.0943
D4_964.wav,D13_961.wav,0,0,0.2489
D11_902.wav,D12_954.wav,0,0,0.3824
D11_880.wav,D21_866.wav,0,0,0.1172
D21_980.wav,D8_972.wav,0,0,0.0589
D7_807.wav,D7_991.wav,1,1,0.7497
D6_877.wav,D6_977.wav,1,1,0.8098
D32_763.wav,D32_782.wav,1,1,0.7765
D13_812.wav,D13_962.wav,1,1,0.7569
D4_867.wav,D4_766.wav,1,1,0.8420
D7_936.wav,D7_765.wav,1,1,0.8132
D8_865.wav,D8_966.wav,1,1,0.7026
D21_837.wav,D11_841.wav,0,0,0.0728
D13_985.wav,D12_774.wav,0,0,0.1300
D4_844.wav,D4_923.wav,1,1,0.7527
D6_933.wav,D6_859.wav,1,1,0.8788
D6_926.wav,D6_765.wav,1,1,0.8504
D6_839.wav,D4_889.wav,0,0,0.2162
D7_976.wav,D32_924.wav,0,0,0.3059
D4_882.wav,D4_967.wav,1,1,0.8740
D6_923.wav,D4_830.wav,0,0,0.2039
D32_832.wav,D21_934.wav,0,0,0.2678
D7_966.wav,D8_886.wav,0,0,0.2328
D11_961.wav,D31_953.wav,0,0,0.2812
D12_960.wav,D32_837.wav,0,0,0.1583
D32_753.wav,D13_785.wav,0,0,0.1180
D21_998.wav,D11_760.wav,0,0,0.2883
D8_913.wav,D8_984.wav,1,1,0.7263
D6_925.wav,D7_888.wav,0,0,0.2591
D31_981.wav,D11_838.wav,0,0,0.2518
D13_809.wav,D6_831.wav,0,0,-0.0035
D21_834.wav,D21_840.wav,1,1,0.8798
D31_964.wav,D6_911.wav,0,0,0.0764
D11_859.wav,D11_758.wav,1,1,0.7215
D11_776.wav,D6_825.wav,0,0,0.2679
D4_984.wav,D12_815.wav,0,0,-0.0720
D8_829.wav,D11_921.wav,0,0,0.1658
D4_834.wav,D7_848.wav,0,0,0.3323
D21_919.wav,D8_834.wav,0,0,0.2046
D13_784.wav,D13_955.wav,1,1,0.7594
D12_910.wav,D6_865.wav,0,0,0.3788
D32_912.wav,D32_779.wav,1,1,0.8013
D13_832.wav,D7_973.wav,0,0,0.1265
D21_775.wav,D21_963.wav,1,1,0.7221
D7_785.wav,D7_777.wav,1,1,0.7975
D4_891.wav,D31_875.wav,0,0,0.3435
D4_811.wav,D4_933.wav,1,1,0.7861
D7_781.wav,D31_985.wav,0,0,0.2697
D21_830.wav,D21_814.wav,1,1,0.8710
D21_795.wav,D21_827.wav,1,1,0.8567
D11_916.wav,D11_775.wav,1,1,0.7378
D12_834.wav,D31_927.wav,0,0,0.2492
D32_956.wav,D21_783.wav,0,0,0.0745
D13_869.wav,D13_985.wav,1,1,0.8297
D11_947.wav,D7_896.wav,0,0,0.1624
D12_977.wav,D12_857.wav,1,1,0.7392
D6_782.wav,D6_767.wav,1,1,0.8988
D7_950.wav,D21_997.wav,0,0,0.2190
D13_976.wav,D13_777.wav,1,1,0.7381
D31_943.wav,D31_997.wav,1,1,0.7566
D31_897.wav,D11_945.wav,0,0,0.2389
D21_878.wav,D21_888.wav,1,1,0.8639
D4_929.wav,D13_984.wav,0,0,0.1594
D13_857.wav,D13_849.wav,1,1,0.8492
D31_987.wav,D32_860.wav,0,1,0.5308
D31_843.wav,D31_773.wav,1,1,0.8025
D7_932.wav,D32_938.wav,0,0,0.1757
D12_974.wav,D21_822.wav,0,0,0.0989
D6_972.wav,D31_962.wav,0,0,0.0487
D11_799.wav,D7_942.wav,0,0,0.1161
D8_926.wav,D6_902.wav,0,0,0.2638
D31_887.wav,D31_781.wav,1,1,0.6941
D11_935.wav,D11_779.wav,1,1,0.7294
D31_769.wav,D31_786.wav,1,1,0.8611
D11_939.wav,D11_776.wav,1,1,0.6601
D7_982.wav,D31_838.wav,0,0,0.2556
D7_830.wav,D7_994.wav,1,1,0.7945
D11_998.wav,D4_942.wav,0,0,0.1399
D13_928.wav,D13_882.wav,1,1,0.8042
D13_908.wav,D11_970.wav,0,0,0.1222
D8_871.wav,D6_893.wav,0,0,0.3029
D6_945.wav,D11_763.wav,0,0,0.3110
D11_791.wav,D6_886.wav,0,0,0.3489
D31_852.wav,D12_880.wav,0,0,0.1477
D31_942.wav,D21_888.wav,0,0,0.0715
D12_780.wav,D12_993.wav,1,1,0.5950
D31_814.wav,D31_954.wav,1,1,0.8182
D21_797.wav,D21_997.wav,1,1,0.8050
D8_786.wav,D8_956.wav,1,1,0.6568
D4_885.wav,D4_858.wav,1,1,0.8080
D4_990.wav,D4_771.wav,1,1,0.7994
D4_839.wav,D12_974.wav,0,0,0.0406
D6_878.wav,D13_966.wav,0,0,0.0938
D8_849.wav,D8_812.wav,1,1,0.8024
D13_942.wav,D13_868.wav,1,1,0.8141
D31_925.wav,D31_985.wav,1,1,0.7765
D12_953.wav,D12_832.wav,1,1,0.7496
D7_838.wav,D31_755.wav,0,0,0.1452
D21_848.wav,D6_778.wav,0,0,0.2142
D31_908.wav,D21_972.wav,0,0,0.2046
D11_887.wav,D32_821.wav,0,0,0.1554
D32_996.wav,D8_859.wav,0,0,0.1708
D32_929.wav,D32_945.wav,1,1,0.8355
D12_976.wav,D12_818.wav,1,1,0.7697
D13_764.wav,D7_850.wav,0,0,0.1744
D4_878.wav,D11_897.wav,0,0,0.2682
D8_915.wav,D21_825.wav,0,0,0.1424
D7_995.wav,D32_768.wav,0,0,0.1870
D4_905.wav,D13_977.wav,0,0,0.1353
D11_786.wav,D11_881.wav,1,1,0.7346
D7_927.wav,D31_863.wav,0,0,0.2481
D32_887.wav,D7_754.wav,0,0,0.3081
D13_897.wav,D13_799.wav,1,1,0.7481
D32_846.wav,D31_991.wav,0,0,0.3733
D13_869.wav,D13_861.wav,1,1,0.8064
D7_784.wav,D12_998.wav,0,0,-0.0054
D11_829.wav,D4_829.wav,0,0,0.2671
D7_882.wav,D7_866.wav,1,1,0.8142
D8_764.wav,D8_866.wav,1,1,0.7132
D32_810.wav,D32_900.wav,1,1,0.7631
D12_923.wav,D8_838.wav,0,0,0.1898
D12_862.wav,D12_782.wav,1,1,0.6421
D13_811.wav,D13_926.wav,1,1,0.7799
D12_993.wav,D4_876.wav,0,0,0.0619
D4_884.wav,D7_914.wav,0,0,0.2765
D7_762.wav,D7_822.wav,1,1,0.7508
D7_979.wav,D31_788.wav,0,0,0.1695
D21_902.wav,D21_870.wav,1,1,0.8515
D4_880.wav,D4_842.wav,1,1,0.7531
D12_772.wav,D8_969.wav,0,0,0.0118
D6_772.wav,D4_766.wav,0,0,0.2350
D21_882.wav,D21_842.wav,1,1,0.8110
D32_945.wav,D31_960.wav,0,0,0.4129
D4_847.wav,D8_861.wav,0,0,0.2088
D21_969.wav,D21_791.wav,1,1,0.7289
D7_918.wav,D21_939.wav,0,0,0.1308
D8_823.wav,D8_854.wav,1,1,0.6772
D21_818.wav,D21_890.wav,1,1,0.7842
D11_854.wav,D12_849.wav,0,0,0.4958
D8_947.wav,D12_980.wav,0,0,0.1151
D6_763.wav,D13_842.wav,0,0,0.1012
D21_887.wav,D21_993.wav,1,1,0.7915
D21_965.wav,D4_910.wav,0,0,0.1756
D12_782.wav,D6_939.wav,0,0,0.3061
D31_827.wav,D31_876.wav,1,1,0.7666
D31_971.wav,D32_777.wav,0,0,0.3333
D6_851.wav,D7_912.wav,0,0,0.2606
D21_796.wav,D4_854.wav,0,0,0.1213
D31_792.wav,D31_927.wav,1,1,0.7148
D32_972.wav,D32_786.wav,1,1,0.7349
D31_795.wav,D4_875.wav,0,0,0.2763
D4_927.wav,D8_901.wav,0,0,0.1371
D12_878.wav,D6_811.wav,0,0,0.3230
D31_798.wav,D4_969.wav,0,0,0.2173
D32_920.wav,D32_815.wav,1,1,0.8039
D6_897.wav,D6_817.wav,1,1,0.8661
D4_989.wav,D32_964.wav,0,0,0.1168
D4_921.wav,D32_851.wav,0,0,0.1298
D11_764.wav,D11_809.wav,1,1,0.7102
D32_808.wav,D32_855.wav,1,1,0.8141
D21_927.wav,D21_876.wav,1,1,0.7516
D32_893.wav,D32_963.wav,1,1,0.8551
D31_758.wav,D31_898.wav,1,1,0.7474
D13_913.wav,D8_956.wav,0,0,0.0349
D11_948.wav,D11_825.wav,1,1,0.6070
D11_753.wav,D31_867.wav,0,0,0.2586
D12_779.wav,D4_866.wav,0,0,0.0701
D4_829.wav,D4_868.wav,1,1,0.7104
D7_917.wav,D7_950.wav,1,1,0.6227
D8_919.wav,D4_831.wav,0,0,0.1941
D32_839.wav,D32_966.wav,1,1,0.8104
D13_794.wav,D11_912.wav,0,0,0.1981
D4_962.wav,D4_861.wav,1,1,0.8460
D6_837.wav,D4_985.wav,0,0,0.1453
D6_781.wav,D6_954.wav,1,1,0.7500
D11_924.wav,D11_940.wav,1,1,0.8422
D11_952.wav,D32_934.wav,0,0,0.1287
D4_951.wav,D31_850.wav,0,0,0.3699
D11_993.wav,D32_895.wav,0,0,0.1129
D7_867.wav,D6_876.wav,0,0,0.2207
D32_798.wav,D21_854.wav,0,0,0.1669
D32_805.wav,D32_846.wav,1,1,0.7566
D13_797.wav,D21_963.wav,0,0,0.2190
D32_945.wav,D32_815.wav,1,1,0.7856
